"Données historiques"
"Date: 01/01/1990 - 21/10/2016"
"CAC 40"
"ISIN","MIC","Date","Ouvert","Haut","Bas","Fermer","Nombre de titres","Number of Trades","Capitaux","Devise"
"FR0003500008","Euronext Paris","26/05/2004","3664.15","3668.04","3640.10","3659.92","0.00","0.00","4739862518.54","EUR"
"FR0003500008","Euronext Paris","27/05/2004","3670.47","3694.82","3668.93","3679.37","0.00","0.00","5555663134.60","EUR"
"FR0003500008","Euronext Paris","28/05/2004","3689.86","3696.69","3652.03","3652.03","0.00","0.00","4513196996.62","EUR"
"FR0003500008","Euronext Paris","31/05/2004","3645.82","3677.73","3644.62","3669.63","0.00","0.00","976059710.61","EUR"
"FR0003500008","Euronext Paris","01/06/2004","3668.14","3669.17","3613.42","3624.47","0.00","0.00","3392547351.21","EUR"
"FR0003500008","Euronext Paris","02/06/2004","3641.63","3673.71","3636.31","3646.23","0.00","0.00","3710381557.93","EUR"
"FR0003500008","Euronext Paris","03/06/2004","3642.87","3654.37","3618.23","3654.37","0.00","0.00","2936497905.57","EUR"
"FR0003500008","Euronext Paris","04/06/2004","3665.00","3704.64","3654.60","3698.87","0.00","0.00","5524372378.99","EUR"
"FR0003500008","Euronext Paris","07/06/2004","3711.99","3729.52","3706.46","3722.23","0.00","0.00","3107087954.39","EUR"
"FR0003500008","Euronext Paris","08/06/2004","3738.11","3738.12","3711.51","3723.46","0.00","0.00","3802627578.62","EUR"
"FR0003500008","Euronext Paris","09/06/2004","3722.30","3735.02","3695.07","3699.29","0.00","0.00","3549582795.42","EUR"
"FR0003500008","Euronext Paris","10/06/2004","3691.92","3716.77","3691.92","3711.38","0.00","0.00","3168741371.93","EUR"
"FR0003500008","Euronext Paris","11/06/2004","3708.56","3708.56","3686.43","3699.38","0.00","0.00","2316116590.85","EUR"
"FR0003500008","Euronext Paris","14/06/2004","3689.40","3695.99","3636.76","3647.10","0.00","0.00","2821862220.34","EUR"
"FR0003500008","Euronext Paris","15/06/2004","3650.92","3694.91","3640.80","3683.43","0.00","0.00","3687085282.24","EUR"
"FR0003500008","Euronext Paris","16/06/2004","3695.04","3720.25","3692.60","3714.50","0.00","0.00","2987359757.77","EUR"
"FR0003500008","Euronext Paris","17/06/2004","3704.99","3736.20","3704.99","3718.08","0.00","0.00","3973489259.50","EUR"
"FR0003500008","Euronext Paris","18/06/2004","3709.20","3744.17","3699.99","3740.90","0.00","0.00","8383276344.55","EUR"
"FR0003500008","Euronext Paris","21/06/2004","3753.30","3756.32","3726.21","3740.28","0.00","0.00","4046167058.72","EUR"
"FR0003500008","Euronext Paris","22/06/2004","3731.69","3732.48","3693.80","3700.32","0.00","0.00","4672630969.87","EUR"
"FR0003500008","Euronext Paris","23/06/2004","3721.70","3737.18","3715.40","3720.14","0.00","0.00","6742607091.38","EUR"
"FR0003500008","Euronext Paris","24/06/2004","3752.55","3768.05","3740.56","3755.75","0.00","0.00","3684003675.91","EUR"
"FR0003500008","Euronext Paris","25/06/2004","3741.60","3756.80","3731.57","3742.38","0.00","0.00","2540427395.24","EUR"
"FR0003500008","Euronext Paris","28/06/2004","3739.15","3778.76","3732.69","3771.58","0.00","0.00","3004678728.60","EUR"
"FR0003500008","Euronext Paris","29/06/2004","3756.18","3763.94","3746.17","3756.48","0.00","0.00","5418698372.83","EUR"
"FR0003500008","Euronext Paris","30/06/2004","3763.06","3770.53","3732.99","3732.99","0.00","0.00","4153869057.16","EUR"
"FR0003500008","Euronext Paris","01/07/2004","3749.31","3773.64","3708.38","3716.20","0.00","0.00","3621743440.68","EUR"
"FR0003500008","Euronext Paris","02/07/2004","3708.25","3717.83","3673.33","3685.06","0.00","0.00","2993857786.69","EUR"
"FR0003500008","Euronext Paris","05/07/2004","3683.70","3702.60","3683.70","3688.18","0.00","0.00","1352182830.96","EUR"
"FR0003500008","Euronext Paris","06/07/2004","3682.81","3689.95","3650.52","3660.68","0.00","0.00","2547866508.39","EUR"
"FR0003500008","Euronext Paris","07/07/2004","3663.17","3680.92","3657.28","3660.40","0.00","0.00","2884674102.95","EUR"
"FR0003500008","Euronext Paris","08/07/2004","3651.08","3670.41","3627.96","3670.41","0.00","0.00","2981551465.03","EUR"
"FR0003500008","Euronext Paris","09/07/2004","3648.49","3676.02","3635.28","3668.48","0.00","0.00","2826548123.09","EUR"
"FR0003500008","Euronext Paris","12/07/2004","3650.86","3680.83","3644.85","3651.63","0.00","0.00","2141636729.46","EUR"
"FR0003500008","Euronext Paris","13/07/2004","3670.33","3670.99","3656.18","3656.18","0.00","0.00","2472989980.53","EUR"
"FR0003500008","Euronext Paris","14/07/2004","3636.77","3651.49","3617.42","3648.75","0.00","0.00","2249264066.41","EUR"
"FR0003500008","Euronext Paris","15/07/2004","3640.04","3645.88","3610.37","3610.55","0.00","0.00","2668199360.49","EUR"
"FR0003500008","Euronext Paris","16/07/2004","3611.61","3637.32","3607.90","3610.40","0.00","0.00","2238223582.60","EUR"
"FR0003500008","Euronext Paris","19/07/2004","3601.05","3615.95","3588.69","3592.63","0.00","0.00","2021610959.55","EUR"
"FR0003500008","Euronext Paris","20/07/2004","3586.84","3610.08","3564.25","3607.39","0.00","0.00","2552424644.95","EUR"
"FR0003500008","Euronext Paris","21/07/2004","3639.45","3657.51","3633.18","3637.47","0.00","0.00","2964529076.22","EUR"
"FR0003500008","Euronext Paris","22/07/2004","3596.73","3599.25","3568.59","3572.84","0.00","0.00","3147754881.28","EUR"
"FR0003500008","Euronext Paris","23/07/2004","3581.36","3587.76","3560.66","3567.29","0.00","0.00","2389878230.59","EUR"
"FR0003500008","Euronext Paris","26/07/2004","3568.33","3582.01","3530.96","3532.61","0.00","0.00","2437352324.81","EUR"
"FR0003500008","Euronext Paris","27/07/2004","3538.21","3567.61","3536.36","3565.10","0.00","0.00","3184781357.44","EUR"
"FR0003500008","Euronext Paris","28/07/2004","3589.97","3602.66","3564.62","3575.92","0.00","0.00","3783477531.05","EUR"
"FR0003500008","Euronext Paris","29/07/2004","3588.06","3646.56","3588.06","3643.79","0.00","0.00","4180564253.75","EUR"
"FR0003500008","Euronext Paris","30/07/2004","3638.10","3662.06","3620.98","3647.10","0.00","0.00","3462643385.02","EUR"
"FR0003500008","Euronext Paris","02/08/2004","3622.85","3628.36","3607.26","3623.79","0.00","0.00","2574991750.62","EUR"
"FR0003500008","Euronext Paris","03/08/2004","3637.28","3655.11","3626.52","3650.80","0.00","0.00","2860244104.78","EUR"
"FR0003500008","Euronext Paris","04/08/2004","3623.09","3631.16","3592.87","3607.58","0.00","0.00","3304316649.75","EUR"
"FR0003500008","Euronext Paris","05/08/2004","3624.82","3652.60","3622.98","3622.98","0.00","0.00","2724006954.23","EUR"
"FR0003500008","Euronext Paris","06/08/2004","3576.32","3595.62","3525.87","3528.64","0.00","0.00","3918489417.13","EUR"
"FR0003500008","Euronext Paris","09/08/2004","3529.34","3532.39","3482.03","3497.30","0.00","0.00","2920852334.75","EUR"
"FR0003500008","Euronext Paris","10/08/2004","3494.61","3533.06","3494.61","3533.06","0.00","0.00","2644717664.05","EUR"
"FR0003500008","Euronext Paris","11/08/2004","3539.53","3542.35","3477.14","3502.95","0.00","0.00","2892932328.80","EUR"
"FR0003500008","Euronext Paris","12/08/2004","3513.38","3535.07","3477.24","3494.23","0.00","0.00","3205248080.69","EUR"
"FR0003500008","Euronext Paris","13/08/2004","3467.02","3495.92","3460.90","3484.84","0.00","0.00","2594859919.29","EUR"
"FR0003500008","Euronext Paris","16/08/2004","3470.33","3521.50","3452.41","3516.68","0.00","0.00","2195723073.14","EUR"
"FR0003500008","Euronext Paris","17/08/2004","3512.74","3553.77","3507.16","3533.13","0.00","0.00","2652495670.68","EUR"
"FR0003500008","Euronext Paris","18/08/2004","3527.86","3545.79","3510.78","3541.48","0.00","0.00","1961284366.49","EUR"
"FR0003500008","Euronext Paris","19/08/2004","3557.31","3572.15","3534.47","3544.42","0.00","0.00","2496137655.41","EUR"
"FR0003500008","Euronext Paris","20/08/2004","3545.40","3545.41","3511.30","3538.02","0.00","0.00","1888947456.98","EUR"
"FR0003500008","Euronext Paris","23/08/2004","3567.09","3595.52","3555.27","3589.69","0.00","0.00","1916175352.20","EUR"
"FR0003500008","Euronext Paris","24/08/2004","3592.55","3612.78","3584.57","3594.38","0.00","0.00","2286927197.63","EUR"
"FR0003500008","Euronext Paris","25/08/2004","3607.12","3612.03","3586.16","3595.26","0.00","0.00","1976370265.55","EUR"
"FR0003500008","Euronext Paris","26/08/2004","3624.26","3633.63","3614.91","3629.84","0.00","0.00","2225221648.27","EUR"
"FR0003500008","Euronext Paris","27/08/2004","3635.16","3649.24","3622.73","3649.24","0.00","0.00","2228238742.60","EUR"
"FR0003500008","Euronext Paris","30/08/2004","3650.78","3656.57","3631.88","3636.71","0.00","0.00","1864869620.77","EUR"
"FR0003500008","Euronext Paris","31/08/2004","3621.14","3630.85","3583.74","3594.28","0.00","0.00","4450821892.50","EUR"
"FR0003500008","Euronext Paris","01/09/2004","3606.08","3627.81","3601.07","3613.23","0.00","0.00","4037477884.75","EUR"
"FR0003500008","Euronext Paris","02/09/2004","3610.69","3640.82","3601.38","3633.38","0.00","0.00","3814432703.14","EUR"
"FR0003500008","Euronext Paris","03/09/2004","3633.85","3674.30","3624.75","3665.94","0.00","0.00","3226150046.55","EUR"
"FR0003500008","Euronext Paris","06/09/2004","3671.27","3681.84","3664.29","3673.03","0.00","0.00","1855955124.08","EUR"
"FR0003500008","Euronext Paris","07/09/2004","3673.58","3688.63","3664.30","3682.14","0.00","0.00","3245718644.60","EUR"
"FR0003500008","Euronext Paris","08/09/2004","3682.26","3686.13","3670.85","3677.55","0.00","0.00","3533511074.25","EUR"
"FR0003500008","Euronext Paris","09/09/2004","3663.69","3664.54","3635.52","3652.02","0.00","0.00","3409811402.52","EUR"
"FR0003500008","Euronext Paris","10/09/2004","3656.77","3683.72","3655.98","3677.61","0.00","0.00","2598276433.10","EUR"
"FR0003500008","Euronext Paris","13/09/2004","3691.11","3725.40","3691.11","3725.40","0.00","0.00","2884102443.07","EUR"
"FR0003500008","Euronext Paris","14/09/2004","3716.60","3716.72","3699.09","3708.03","0.00","0.00","3146492686.19","EUR"
"FR0003500008","Euronext Paris","15/09/2004","3708.49","3720.75","3686.16","3691.85","0.00","0.00","3229950727.18","EUR"
"FR0003500008","Euronext Paris","16/09/2004","3692.59","3703.84","3677.48","3691.68","0.00","0.00","2794020849.83","EUR"
"FR0003500008","Euronext Paris","17/09/2004","3701.28","3736.67","3684.71","3726.22","0.00","0.00","3975780505.13","EUR"
"FR0003500008","Euronext Paris","20/09/2004","3716.70","3719.88","3685.27","3703.69","0.00","0.00","2572767256.47","EUR"
"FR0003500008","Euronext Paris","21/09/2004","3696.56","3734.48","3695.35","3731.14","0.00","0.00","3345519006.20","EUR"
"FR0003500008","Euronext Paris","22/09/2004","3723.46","3740.51","3690.12","3692.11","0.00","0.00","3918536551.13","EUR"
"FR0003500008","Euronext Paris","23/09/2004","3682.04","3685.51","3642.04","3653.10","0.00","0.00","4785210930.48","EUR"
"FR0003500008","Euronext Paris","24/09/2004","3648.77","3676.20","3644.91","3673.51","0.00","0.00","2900059261.58","EUR"
"FR0003500008","Euronext Paris","27/09/2004","3678.42","3678.42","3646.08","3656.93","0.00","0.00","2346059032.07","EUR"
"FR0003500008","Euronext Paris","28/09/2004","3647.02","3682.57","3643.51","3667.47","0.00","0.00","3159565964.96","EUR"
"FR0003500008","Euronext Paris","29/09/2004","3668.17","3695.80","3668.17","3682.67","0.00","0.00","7984654421.95","EUR"
"FR0003500008","Euronext Paris","30/09/2004","3700.73","3709.25","3634.07","3640.61","0.00","0.00","8381765265.77","EUR"
"FR0003500008","Euronext Paris","01/10/2004","3656.30","3730.16","3656.30","3730.16","0.00","0.00","6000428608.34","EUR"
"FR0003500008","Euronext Paris","04/10/2004","3749.05","3779.33","3749.05","3767.06","0.00","0.00","4252799162.15","EUR"
"FR0003500008","Euronext Paris","05/10/2004","3764.88","3782.38","3752.25","3770.24","0.00","0.00","3849071460.06","EUR"
"FR0003500008","Euronext Paris","06/10/2004","3771.30","3778.68","3750.11","3764.59","0.00","0.00","3626019056.23","EUR"
"FR0003500008","Euronext Paris","07/10/2004","3773.24","3787.39","3749.68","3758.70","0.00","0.00","3420383876.79","EUR"
"FR0003500008","Euronext Paris","08/10/2004","3741.46","3771.28","3717.02","3737.87","0.00","0.00","4772950374.79","EUR"
"FR0003500008","Euronext Paris","11/10/2004","3733.83","3735.41","3714.58","3727.64","0.00","0.00","2503189828.72","EUR"
"FR0003500008","Euronext Paris","12/10/2004","3719.71","3719.86","3671.28","3688.73","0.00","0.00","3004520265.35","EUR"
"FR0003500008","Euronext Paris","13/10/2004","3701.45","3717.61","3685.58","3694.32","0.00","0.00","3794725261.98","EUR"
"FR0003500008","Euronext Paris","14/10/2004","3675.23","3685.42","3662.87","3664.95","0.00","0.00","164218059.25","EUR"
"FR0003500008","Euronext Paris","15/10/2004","3647.59","3670.76","3638.14","3670.76","0.00","0.00","3431791574.68","EUR"
"FR0003500008","Euronext Paris","18/10/2004","3679.77","3683.50","3653.17","3659.81","0.00","0.00","2363199882.83","EUR"
"FR0003500008","Euronext Paris","19/10/2004","3689.19","3723.44","3689.19","3700.56","0.00","0.00","3649848273.06","EUR"
"FR0003500008","Euronext Paris","20/10/2004","3662.95","3673.67","3650.62","3665.68","0.00","0.00","3248703136.12","EUR"
"FR0003500008","Euronext Paris","21/10/2004","3696.02","3696.02","3651.92","3687.53","0.00","0.00","3614703296.70","EUR"
"FR0003500008","Euronext Paris","22/10/2004","3689.05","3712.17","3679.15","3687.17","0.00","0.00","3201266951.71","EUR"
"FR0003500008","Euronext Paris","25/10/2004","3636.27","3636.27","3599.37","3609.06","0.00","0.00","3199219825.37","EUR"
"FR0003500008","Euronext Paris","26/10/2004","3612.39","3623.30","3600.75","3619.48","0.00","0.00","2527764931.96","EUR"
"FR0003500008","Euronext Paris","27/10/2004","3637.06","3680.40","3628.74","3678.39","0.00","0.00","3820448457.08","EUR"
"FR0003500008","Euronext Paris","28/10/2004","3699.90","3724.09","3699.01","3721.82","0.00","0.00","4209449096.25","EUR"
"FR0003500008","Euronext Paris","29/10/2004","3708.51","3738.59","3706.82","3706.82","0.00","0.00","3283975292.68","EUR"
"FR0003500008","Euronext Paris","01/11/2004","3697.94","3741.54","3697.94","3734.07","0.00","0.00","1859766534.60","EUR"
"FR0003500008","Euronext Paris","02/11/2004","3738.93","3766.39","3731.53","3765.84","0.00","0.00","3108015000.63","EUR"
"FR0003500008","Euronext Paris","03/11/2004","3790.20","3798.20","3765.21","3769.93","0.00","0.00","3872767303.36","EUR"
"FR0003500008","Euronext Paris","04/11/2004","3748.71","3768.01","3741.46","3762.45","0.00","0.00","3157134334.48","EUR"
"FR0003500008","Euronext Paris","05/11/2004","3796.19","3811.60","3776.01","3780.99","0.00","0.00","4003405262.48","EUR"
"FR0003500008","Euronext Paris","08/11/2004","3782.35","3787.29","3770.51","3776.99","0.00","0.00","2310928290.45","EUR"
"FR0003500008","Euronext Paris","09/11/2004","3784.16","3785.74","3767.12","3769.94","0.00","0.00","3318722393.23","EUR"
"FR0003500008","Euronext Paris","10/11/2004","3782.03","3798.76","3780.07","3784.91","0.00","0.00","4137835869.78","EUR"
"FR0003500008","Euronext Paris","11/11/2004","3780.12","3839.50","3776.54","3833.79","0.00","0.00","3227469623.45","EUR"
"FR0003500008","Euronext Paris","12/11/2004","3844.41","3850.16","3826.32","3835.11","0.00","0.00","3637380507.62","EUR"
"FR0003500008","Euronext Paris","15/11/2004","3848.09","3856.01","3820.56","3820.97","0.00","0.00","2997641268.69","EUR"
"FR0003500008","Euronext Paris","16/11/2004","3827.26","3832.74","3781.81","3794.27","0.00","0.00","3985687424.78","EUR"
"FR0003500008","Euronext Paris","17/11/2004","3801.50","3844.14","3793.98","3844.14","0.00","0.00","4333136231.42","EUR"
"FR0003500008","Euronext Paris","18/11/2004","3826.68","3839.87","3819.76","3830.39","0.00","0.00","3862941296.08","EUR"
"FR0003500008","Euronext Paris","19/11/2004","3837.92","3844.38","3792.95","3798.78","0.00","0.00","5911850124.18","EUR"
"FR0003500008","Euronext Paris","22/11/2004","3776.52","3783.11","3754.16","3774.25","0.00","0.00","3174145269.25","EUR"
"FR0003500008","Euronext Paris","23/11/2004","3795.18","3807.38","3772.98","3780.09","0.00","0.00","3310508532.88","EUR"
"FR0003500008","Euronext Paris","24/11/2004","3798.00","3798.00","3754.14","3760.70","0.00","0.00","2718046566.42","EUR"
"FR0003500008","Euronext Paris","25/11/2004","3771.36","3802.85","3769.43","3797.59","0.00","0.00","3476090128.73","EUR"
"FR0003500008","Euronext Paris","26/11/2004","3783.60","3791.90","3764.31","3782.20","0.00","0.00","2099456703.72","EUR"
"FR0003500008","Euronext Paris","29/11/2004","3787.09","3824.60","3780.61","3780.61","0.00","0.00","2900368213.33","EUR"
"FR0003500008","Euronext Paris","30/11/2004","3796.13","3796.13","3745.75","3753.75","0.00","0.00","4126908105.75","EUR"
"FR0003500008","Euronext Paris","01/12/2004","3751.74","3805.85","3744.36","3796.71","0.00","0.00","5520116917.18","EUR"
"FR0003500008","Euronext Paris","02/12/2004","3808.47","3822.25","3796.08","3811.45","0.00","0.00","5149508906.90","EUR"
"FR0003500008","Euronext Paris","03/12/2004","3812.42","3824.47","3771.61","3783.51","0.00","0.00","4099193018.69","EUR"
"FR0003500008","Euronext Paris","06/12/2004","3765.09","3771.09","3755.68","3767.39","0.00","0.00","2217248554.93","EUR"
"FR0003500008","Euronext Paris","07/12/2004","3770.57","3800.49","3763.08","3787.45","0.00","0.00","2942025885.48","EUR"
"FR0003500008","Euronext Paris","08/12/2004","3763.51","3782.44","3755.15","3775.04","0.00","0.00","3024804103.08","EUR"
"FR0003500008","Euronext Paris","09/12/2004","3760.34","3786.00","3735.55","3747.46","0.00","0.00","4394279635.12","EUR"
"FR0003500008","Euronext Paris","10/12/2004","3768.23","3779.17","3753.68","3768.42","0.00","0.00","3665012387.09","EUR"
"FR0003500008","Euronext Paris","13/12/2004","3777.07","3813.69","3775.00","3805.94","0.00","0.00","3847038632.40","EUR"
"FR0003500008","Euronext Paris","14/12/2004","3827.74","3829.80","3803.92","3814.39","0.00","0.00","4252715564.00","EUR"
"FR0003500008","Euronext Paris","15/12/2004","3821.75","3825.73","3802.06","3802.99","0.00","0.00","3407145064.31","EUR"
"FR0003500008","Euronext Paris","16/12/2004","3805.33","3818.11","3804.12","3810.67","0.00","0.00","3962500857.17","EUR"
"FR0003500008","Euronext Paris","17/12/2004","3812.49","3814.77","3742.94","3744.92","0.00","0.00","6502752557.80","EUR"
"FR0003500008","Euronext Paris","20/12/2004","3742.82","3776.03","3742.61","3764.04","0.00","0.00","2946217318.95","EUR"
